File Name,Status,Output 224x224,Output Labeled,Scalogram Shape,PD Type
pulse8_surface25.mat,Processed,surface_pulse298_224x224.png,,"(224, 224, 3)",surface
pulse4_surface4_noisy.mat,Processed,surface_pulse299_224x224.png,,"(224, 224, 3)",surface
pulse2_surface4_noisy.mat,Processed,surface_pulse300_224x224.png,,"(224, 224, 3)",surface
pulse7_surface14_noisy.mat,Processed,surface_pulse301_224x224.png,,"(224, 224, 3)",surface
pulse4_surface49.mat,Processed,surface_pulse302_224x224.png,,"(224, 224, 3)",surface
pulse4_surface47.mat,Processed,surface_pulse303_224x224.png,,"(224, 224, 3)",surface
pulse5_surface1_noisy.mat,Processed,surface_pulse304_224x224.png,,"(224, 224, 3)",surface
pulse3_surface60.mat,Processed,surface_pulse305_224x224.png,,"(224, 224, 3)",surface
pulse2_surface9_noisy.mat,Processed,surface_pulse306_224x224.png,,"(224, 224, 3)",surface
pulse7_surface38.mat,Processed,surface_pulse307_224x224.png,,"(224, 224, 3)",surface
pulse7_surface15.mat,Processed,surface_pulse308_224x224.png,,"(224, 224, 3)",surface
pulse10_surface21_noisy.mat,Processed,surface_pulse309_224x224.png,,"(224, 224, 3)",surface
pulse12_surface44_noisy.mat,Processed,surface_pulse310_224x224.png,,"(224, 224, 3)",surface
pulse2_surface34_noisy.mat,Processed,surface_pulse311_224x224.png,,"(224, 224, 3)",surface
pulse4_surface31_noisy.mat,Processed,surface_pulse312_224x224.png,,"(224, 224, 3)",surface
pulse12_surface17.mat,Processed,surface_pulse313_224x224.png,,"(224, 224, 3)",surface
pulse11_surface46_noisy.mat,Processed,surface_pulse314_224x224.png,,"(224, 224, 3)",surface
pulse1_surface9.mat,Processed,surface_pulse315_224x224.png,,"(224, 224, 3)",surface
pulse8_surface62_noisy.mat,Processed,surface_pulse316_224x224.png,,"(224, 224, 3)",surface
pulse7_surface50_noisy.mat,Processed,surface_pulse317_224x224.png,,"(224, 224, 3)",surface
pulse10_surface54.mat,Processed,surface_pulse318_224x224.png,,"(224, 224, 3)",surface
pulse7_surface11.mat,Processed,surface_pulse319_224x224.png,,"(224, 224, 3)",surface
pulse2_surface40_noisy.mat,Processed,surface_pulse320_224x224.png,,"(224, 224, 3)",surface
pulse2_surface40.mat,Processed,surface_pulse321_224x224.png,,"(224, 224, 3)",surface
pulse1_surface29_noisy.mat,Processed,surface_pulse322_224x224.png,,"(224, 224, 3)",surface
pulse10_surface33.mat,Processed,surface_pulse323_224x224.png,,"(224, 224, 3)",surface
pulse12_surface15.mat,Processed,surface_pulse324_224x224.png,,"(224, 224, 3)",surface
pulse6_surface36.mat,Processed,surface_pulse325_224x224.png,,"(224, 224, 3)",surface
pulse11_surface39.mat,Processed,surface_pulse326_224x224.png,,"(224, 224, 3)",surface
pulse7_surface27_noisy.mat,Processed,surface_pulse327_224x224.png,,"(224, 224, 3)",surface
pulse3_surface16_noisy.mat,Processed,surface_pulse328_224x224.png,,"(224, 224, 3)",surface
pulse3_surface49.mat,Processed,surface_pulse329_224x224.png,,"(224, 224, 3)",surface
pulse2_surface11_noisy.mat,Processed,surface_pulse330_224x224.png,,"(224, 224, 3)",surface
pulse8_surface57.mat,Processed,surface_pulse331_224x224.png,,"(224, 224, 3)",surface
pulse8_surface60.mat,Processed,surface_pulse332_224x224.png,,"(224, 224, 3)",surface
pulse12_surface25_noisy.mat,Processed,surface_pulse333_224x224.png,,"(224, 224, 3)",surface
pulse4_surface1.mat,Processed,surface_pulse334_224x224.png,,"(224, 224, 3)",surface
pulse12_surface30_noisy.mat,Processed,surface_pulse335_224x224.png,,"(224, 224, 3)",surface
pulse6_surface20.mat,Processed,surface_pulse336_224x224.png,,"(224, 224, 3)",surface
pulse7_surface58_noisy.mat,Processed,surface_pulse337_224x224.png,,"(224, 224, 3)",surface
pulse4_surface6.mat,Processed,surface_pulse338_224x224.png,,"(224, 224, 3)",surface
pulse9_surface62.mat,Processed,surface_pulse339_224x224.png,,"(224, 224, 3)",surface
pulse7_surface30_noisy.mat,Processed,surface_pulse340_224x224.png,,"(224, 224, 3)",surface
pulse12_surface56_noisy.mat,Processed,surface_pulse341_224x224.png,,"(224, 224, 3)",surface
pulse4_surface56_noisy.mat,Processed,surface_pulse342_224x224.png,,"(224, 224, 3)",surface
pulse12_surface46_noisy.mat,Processed,surface_pulse343_224x224.png,,"(224, 224, 3)",surface
pulse2_surface29.mat,Processed,surface_pulse344_224x224.png,,"(224, 224, 3)",surface
pulse3_surface14.mat,Processed,surface_pulse345_224x224.png,,"(224, 224, 3)",surface
pulse8_surface15_noisy.mat,Processed,surface_pulse346_224x224.png,,"(224, 224, 3)",surface
pulse1_surface13.mat,Processed,surface_pulse347_224x224.png,,"(224, 224, 3)",surface
pulse10_surface21.mat,Processed,surface_pulse348_224x224.png,,"(224, 224, 3)",surface
pulse10_surface60.mat,Processed,surface_pulse349_224x224.png,,"(224, 224, 3)",surface
pulse5_surface27_noisy.mat,Processed,surface_pulse350_224x224.png,,"(224, 224, 3)",surface
pulse11_surface33.mat,Processed,surface_pulse351_224x224.png,,"(224, 224, 3)",surface
pulse3_surface18_noisy.mat,Processed,surface_pulse352_224x224.png,,"(224, 224, 3)",surface
pulse11_surface40_noisy.mat,Processed,surface_pulse353_224x224.png,,"(224, 224, 3)",surface
pulse4_surface29_noisy.mat,Processed,surface_pulse354_224x224.png,,"(224, 224, 3)",surface
pulse8_surface9_noisy.mat,Processed,surface_pulse355_224x224.png,,"(224, 224, 3)",surface
pulse4_surface6_noisy.mat,Processed,surface_pulse356_224x224.png,,"(224, 224, 3)",surface
pulse7_surface22.mat,Processed,surface_pulse357_224x224.png,,"(224, 224, 3)",surface
pulse6_surface5_noisy.mat,Processed,surface_pulse358_224x224.png,,"(224, 224, 3)",surface
pulse12_surface8_noisy.mat,Processed,surface_pulse359_224x224.png,,"(224, 224, 3)",surface
pulse8_surface23.mat,Processed,surface_pulse360_224x224.png,,"(224, 224, 3)",surface
pulse8_surface51_noisy.mat,Processed,surface_pulse361_224x224.png,,"(224, 224, 3)",surface
pulse10_surface50_noisy.mat,Processed,surface_pulse362_224x224.png,,"(224, 224, 3)",surface
pulse1_surface27.mat,Processed,surface_pulse363_224x224.png,,"(224, 224, 3)",surface
pulse2_surface30_noisy.mat,Processed,surface_pulse364_224x224.png,,"(224, 224, 3)",surface
pulse8_surface19.mat,Processed,surface_pulse365_224x224.png,,"(224, 224, 3)",surface
pulse7_surface25.mat,Processed,surface_pulse366_224x224.png,,"(224, 224, 3)",surface
pulse1_surface58.mat,Processed,surface_pulse367_224x224.png,,"(224, 224, 3)",surface
pulse1_surface10_noisy.mat,Processed,surface_pulse368_224x224.png,,"(224, 224, 3)",surface
pulse1_surface40.mat,Processed,surface_pulse369_224x224.png,,"(224, 224, 3)",surface
pulse8_surface29_noisy.mat,Processed,surface_pulse370_224x224.png,,"(224, 224, 3)",surface
pulse10_surface29_noisy.mat,Processed,surface_pulse371_224x224.png,,"(224, 224, 3)",surface
pulse2_surface19_noisy.mat,Processed,surface_pulse372_224x224.png,,"(224, 224, 3)",surface
pulse5_surface14_noisy.mat,Processed,surface_pulse373_224x224.png,,"(224, 224, 3)",surface
pulse10_surface5_noisy.mat,Processed,surface_pulse374_224x224.png,,"(224, 224, 3)",surface
pulse3_surface3_noisy.mat,Processed,surface_pulse375_224x224.png,,"(224, 224, 3)",surface
pulse4_surface44.mat,Processed,surface_pulse376_224x224.png,,"(224, 224, 3)",surface
pulse3_surface24.mat,Processed,surface_pulse377_224x224.png,,"(224, 224, 3)",surface
pulse11_surface25.mat,Processed,surface_pulse378_224x224.png,,"(224, 224, 3)",surface
pulse8_surface20.mat,Processed,surface_pulse379_224x224.png,,"(224, 224, 3)",surface
pulse2_surface46_noisy.mat,Processed,surface_pulse380_224x224.png,,"(224, 224, 3)",surface
pulse7_surface54_noisy.mat,Processed,surface_pulse381_224x224.png,,"(224, 224, 3)",surface
pulse12_surface53.mat,Processed,surface_pulse382_224x224.png,,"(224, 224, 3)",surface
pulse2_surface13.mat,Processed,surface_pulse383_224x224.png,,"(224, 224, 3)",surface
pulse2_surface19.mat,Processed,surface_pulse384_224x224.png,,"(224, 224, 3)",surface
pulse5_surface37.mat,Processed,surface_pulse385_224x224.png,,"(224, 224, 3)",surface
pulse9_surface59.mat,Processed,surface_pulse386_224x224.png,,"(224, 224, 3)",surface
pulse4_surface26_noisy.mat,Processed,surface_pulse387_224x224.png,,"(224, 224, 3)",surface
pulse5_surface21_noisy.mat,Processed,surface_pulse388_224x224.png,,"(224, 224, 3)",surface
pulse4_surface37.mat,Processed,surface_pulse389_224x224.png,,"(224, 224, 3)",surface
pulse4_surface55_noisy.mat,Processed,surface_pulse390_224x224.png,,"(224, 224, 3)",surface
pulse8_surface26_noisy.mat,Processed,surface_pulse391_224x224.png,,"(224, 224, 3)",surface
pulse3_surface6_noisy.mat,Processed,surface_pulse392_224x224.png,,"(224, 224, 3)",surface
pulse9_surface1_noisy.mat,Processed,surface_pulse393_224x224.png,,"(224, 224, 3)",surface
pulse12_surface27_noisy.mat,Processed,surface_pulse394_224x224.png,,"(224, 224, 3)",surface
pulse1_surface3_noisy.mat,Processed,surface_pulse395_224x224.png,,"(224, 224, 3)",surface
pulse11_surface28.mat,Processed,surface_pulse396_224x224.png,,"(224, 224, 3)",surface
pulse4_surface7_noisy.mat,Processed,surface_pulse397_224x224.png,,"(224, 224, 3)",surface
pulse2_surface43.mat,Processed,surface_pulse398_224x224.png,,"(224, 224, 3)",surface
pulse2_surface10_noisy.mat,Processed,surface_pulse399_224x224.png,,"(224, 224, 3)",surface
pulse9_surface40_noisy.mat,Processed,surface_pulse400_224x224.png,,"(224, 224, 3)",surface
pulse3_surface45_noisy.mat,Processed,surface_pulse401_224x224.png,,"(224, 224, 3)",surface
pulse10_surface61.mat,Processed,surface_pulse402_224x224.png,,"(224, 224, 3)",surface
pulse9_surface15_noisy.mat,Processed,surface_pulse403_224x224.png,,"(224, 224, 3)",surface
pulse10_surface28_noisy.mat,Processed,surface_pulse404_224x224.png,,"(224, 224, 3)",surface
pulse7_surface31_noisy.mat,Processed,surface_pulse405_224x224.png,,"(224, 224, 3)",surface
pulse1_surface33_noisy.mat,Processed,surface_pulse406_224x224.png,,"(224, 224, 3)",surface
pulse8_surface59.mat,Processed,surface_pulse407_224x224.png,,"(224, 224, 3)",surface
pulse6_surface53_noisy.mat,Processed,surface_pulse408_224x224.png,,"(224, 224, 3)",surface
pulse2_surface52.mat,Processed,surface_pulse409_224x224.png,,"(224, 224, 3)",surface
pulse7_surface8_noisy.mat,Processed,surface_pulse410_224x224.png,,"(224, 224, 3)",surface
pulse1_surface1.mat,Processed,surface_pulse411_224x224.png,,"(224, 224, 3)",surface
pulse12_surface33_noisy.mat,Processed,surface_pulse412_224x224.png,,"(224, 224, 3)",surface
pulse2_surface3.mat,Processed,surface_pulse413_224x224.png,,"(224, 224, 3)",surface
pulse5_surface2.mat,Processed,surface_pulse414_224x224.png,,"(224, 224, 3)",surface
pulse6_surface49_noisy.mat,Processed,surface_pulse415_224x224.png,,"(224, 224, 3)",surface
pulse1_surface2.mat,Processed,surface_pulse416_224x224.png,,"(224, 224, 3)",surface
pulse11_surface33_noisy.mat,Processed,surface_pulse417_224x224.png,,"(224, 224, 3)",surface
pulse10_surface31_noisy.mat,Processed,surface_pulse418_224x224.png,,"(224, 224, 3)",surface
pulse1_surface42.mat,Processed,surface_pulse419_224x224.png,,"(224, 224, 3)",surface
pulse7_surface52.mat,Processed,surface_pulse420_224x224.png,,"(224, 224, 3)",surface
pulse7_surface16.mat,Processed,surface_pulse421_224x224.png,,"(224, 224, 3)",surface
pulse2_surface37.mat,Processed,surface_pulse422_224x224.png,,"(224, 224, 3)",surface
pulse8_surface35.mat,Processed,surface_pulse423_224x224.png,,"(224, 224, 3)",surface
pulse12_surface57_noisy.mat,Processed,surface_pulse424_224x224.png,,"(224, 224, 3)",surface
pulse9_surface59_noisy.mat,Processed,surface_pulse425_224x224.png,,"(224, 224, 3)",surface
pulse5_surface44_noisy.mat,Processed,surface_pulse426_224x224.png,,"(224, 224, 3)",surface
pulse9_surface28_noisy.mat,Processed,surface_pulse427_224x224.png,,"(224, 224, 3)",surface
pulse12_surface51_noisy.mat,Processed,surface_pulse428_224x224.png,,"(224, 224, 3)",surface
pulse2_surface20_noisy.mat,Processed,surface_pulse429_224x224.png,,"(224, 224, 3)",surface
pulse8_surface54_noisy.mat,Processed,surface_pulse430_224x224.png,,"(224, 224, 3)",surface
pulse4_surface43.mat,Processed,surface_pulse431_224x224.png,,"(224, 224, 3)",surface
pulse1_surface54.mat,Processed,surface_pulse432_224x224.png,,"(224, 224, 3)",surface
pulse10_surface30_noisy.mat,Processed,surface_pulse433_224x224.png,,"(224, 224, 3)",surface
pulse3_surface61.mat,Processed,surface_pulse434_224x224.png,,"(224, 224, 3)",surface
pulse4_surface27.mat,Processed,surface_pulse435_224x224.png,,"(224, 224, 3)",surface
pulse10_surface58_noisy.mat,Processed,surface_pulse436_224x224.png,,"(224, 224, 3)",surface
pulse11_surface37.mat,Processed,surface_pulse437_224x224.png,,"(224, 224, 3)",surface
pulse7_surface51_noisy.mat,Processed,surface_pulse438_224x224.png,,"(224, 224, 3)",surface
pulse2_surface36.mat,Processed,surface_pulse439_224x224.png,,"(224, 224, 3)",surface
pulse10_surface41.mat,Processed,surface_pulse440_224x224.png,,"(224, 224, 3)",surface
pulse11_surface1_noisy.mat,Processed,surface_pulse441_224x224.png,,"(224, 224, 3)",surface
pulse3_surface5_noisy.mat,Processed,surface_pulse442_224x224.png,,"(224, 224, 3)",surface
pulse5_surface54.mat,Processed,surface_pulse443_224x224.png,,"(224, 224, 3)",surface
pulse2_surface42.mat,Processed,surface_pulse444_224x224.png,,"(224, 224, 3)",surface
pulse4_surface24_noisy.mat,Processed,surface_pulse445_224x224.png,,"(224, 224, 3)",surface
pulse9_surface41.mat,Processed,surface_pulse446_224x224.png,,"(224, 224, 3)",surface
pulse11_surface41_noisy.mat,Processed,surface_pulse447_224x224.png,,"(224, 224, 3)",surface
pulse4_surface3.mat,Processed,surface_pulse448_224x224.png,,"(224, 224, 3)",surface
pulse6_surface16_noisy.mat,Processed,surface_pulse449_224x224.png,,"(224, 224, 3)",surface
pulse1_surface45.mat,Processed,surface_pulse450_224x224.png,,"(224, 224, 3)",surface
pulse5_surface22.mat,Processed,surface_pulse451_224x224.png,,"(224, 224, 3)",surface
pulse2_surface27_noisy.mat,Processed,surface_pulse452_224x224.png,,"(224, 224, 3)",surface
pulse3_surface40.mat,Processed,surface_pulse453_224x224.png,,"(224, 224, 3)",surface
pulse9_surface2.mat,Processed,surface_pulse454_224x224.png,,"(224, 224, 3)",surface
pulse7_surface55.mat,Processed,surface_pulse455_224x224.png,,"(224, 224, 3)",surface
pulse5_surface47.mat,Processed,surface_pulse456_224x224.png,,"(224, 224, 3)",surface
pulse1_surface13_noisy.mat,Processed,surface_pulse457_224x224.png,,"(224, 224, 3)",surface
pulse4_surface22.mat,Processed,surface_pulse458_224x224.png,,"(224, 224, 3)",surface
pulse7_surface34.mat,Processed,surface_pulse459_224x224.png,,"(224, 224, 3)",surface
pulse3_surface41_noisy.mat,Processed,surface_pulse460_224x224.png,,"(224, 224, 3)",surface
pulse3_surface23.mat,Processed,surface_pulse461_224x224.png,,"(224, 224, 3)",surface
pulse10_surface44.mat,Processed,surface_pulse462_224x224.png,,"(224, 224, 3)",surface
pulse12_surface41.mat,Processed,surface_pulse463_224x224.png,,"(224, 224, 3)",surface
pulse6_surface9.mat,Processed,surface_pulse464_224x224.png,,"(224, 224, 3)",surface
pulse3_surface1.mat,Processed,surface_pulse465_224x224.png,,"(224, 224, 3)",surface
pulse3_surface55.mat,Processed,surface_pulse466_224x224.png,,"(224, 224, 3)",surface
pulse4_surface17.mat,Processed,surface_pulse467_224x224.png,,"(224, 224, 3)",surface
pulse4_surface57.mat,Processed,surface_pulse468_224x224.png,,"(224, 224, 3)",surface
pulse2_surface35.mat,Processed,surface_pulse469_224x224.png,,"(224, 224, 3)",surface
pulse2_surface56.mat,Processed,surface_pulse470_224x224.png,,"(224, 224, 3)",surface
pulse6_surface61_noisy.mat,Processed,surface_pulse471_224x224.png,,"(224, 224, 3)",surface
pulse12_surface35_noisy.mat,Processed,surface_pulse472_224x224.png,,"(224, 224, 3)",surface
pulse9_surface53_noisy.mat,Processed,surface_pulse473_224x224.png,,"(224, 224, 3)",surface
pulse2_surface57.mat,Processed,surface_pulse474_224x224.png,,"(224, 224, 3)",surface
pulse11_surface54_noisy.mat,Processed,surface_pulse475_224x224.png,,"(224, 224, 3)",surface
pulse1_surface35_noisy.mat,Processed,surface_pulse476_224x224.png,,"(224, 224, 3)",surface
pulse5_surface42_noisy.mat,Processed,surface_pulse477_224x224.png,,"(224, 224, 3)",surface
pulse9_surface55.mat,Processed,surface_pulse478_224x224.png,,"(224, 224, 3)",surface
pulse2_surface16.mat,Processed,surface_pulse479_224x224.png,,"(224, 224, 3)",surface
pulse9_surface54_noisy.mat,Processed,surface_pulse480_224x224.png,,"(224, 224, 3)",surface
pulse12_surface11.mat,Processed,surface_pulse481_224x224.png,,"(224, 224, 3)",surface
pulse8_surface43.mat,Processed,surface_pulse482_224x224.png,,"(224, 224, 3)",surface
pulse7_surface46.mat,Processed,surface_pulse483_224x224.png,,"(224, 224, 3)",surface
pulse6_surface46.mat,Processed,surface_pulse484_224x224.png,,"(224, 224, 3)",surface
pulse4_surface8_noisy.mat,Processed,surface_pulse485_224x224.png,,"(224, 224, 3)",surface
pulse5_surface5.mat,Processed,surface_pulse486_224x224.png,,"(224, 224, 3)",surface
pulse11_surface55.mat,Processed,surface_pulse487_224x224.png,,"(224, 224, 3)",surface
pulse5_surface36.mat,Processed,surface_pulse488_224x224.png,,"(224, 224, 3)",surface
pulse2_surface42_noisy.mat,Processed,surface_pulse489_224x224.png,,"(224, 224, 3)",surface
pulse10_surface59.mat,Processed,surface_pulse490_224x224.png,,"(224, 224, 3)",surface
pulse12_surface31.mat,Processed,surface_pulse491_224x224.png,,"(224, 224, 3)",surface
pulse3_surface37.mat,Processed,surface_pulse492_224x224.png,,"(224, 224, 3)",surface
pulse3_surface40_noisy.mat,Processed,surface_pulse493_224x224.png,,"(224, 224, 3)",surface
pulse5_surface25_noisy.mat,Processed,surface_pulse494_224x224.png,,"(224, 224, 3)",surface
pulse2_surface51.mat,Processed,surface_pulse495_224x224.png,,"(224, 224, 3)",surface
pulse7_surface15_noisy.mat,Processed,surface_pulse496_224x224.png,,"(224, 224, 3)",surface
pulse3_surface10.mat,Processed,surface_pulse497_224x224.png,,"(224, 224, 3)",surface
pulse10_surface13.mat,Processed,surface_pulse498_224x224.png,,"(224, 224, 3)",surface
pulse6_surface57.mat,Processed,surface_pulse499_224x224.png,,"(224, 224, 3)",surface
pulse11_surface11.mat,Processed,surface_pulse500_224x224.png,,"(224, 224, 3)",surface
pulse3_surface9_noisy.mat,Processed,surface_pulse501_224x224.png,,"(224, 224, 3)",surface
pulse6_surface45.mat,Processed,surface_pulse502_224x224.png,,"(224, 224, 3)",surface
pulse6_surface14_noisy.mat,Processed,surface_pulse503_224x224.png,,"(224, 224, 3)",surface
pulse1_surface46_noisy.mat,Processed,surface_pulse504_224x224.png,,"(224, 224, 3)",surface
pulse1_surface57_noisy.mat,Processed,surface_pulse505_224x224.png,,"(224, 224, 3)",surface
pulse9_surface5_noisy.mat,Processed,surface_pulse506_224x224.png,,"(224, 224, 3)",surface
pulse12_surface41_noisy.mat,Processed,surface_pulse507_224x224.png,,"(224, 224, 3)",surface
pulse6_surface26_noisy.mat,Processed,surface_pulse508_224x224.png,,"(224, 224, 3)",surface
pulse4_surface32_noisy.mat,Processed,surface_pulse509_224x224.png,,"(224, 224, 3)",surface
pulse9_surface26_noisy.mat,Processed,surface_pulse510_224x224.png,,"(224, 224, 3)",surface
pulse3_surface18.mat,Processed,surface_pulse511_224x224.png,,"(224, 224, 3)",surface
pulse12_surface51.mat,Processed,surface_pulse512_224x224.png,,"(224, 224, 3)",surface
pulse11_surface16_noisy.mat,Processed,surface_pulse513_224x224.png,,"(224, 224, 3)",surface
pulse9_surface54.mat,Processed,surface_pulse514_224x224.png,,"(224, 224, 3)",surface
pulse3_surface29_noisy.mat,Processed,surface_pulse515_224x224.png,,"(224, 224, 3)",surface
pulse5_surface33_noisy.mat,Processed,surface_pulse516_224x224.png,,"(224, 224, 3)",surface
pulse3_surface44.mat,Processed,surface_pulse517_224x224.png,,"(224, 224, 3)",surface
pulse5_surface58.mat,Processed,surface_pulse518_224x224.png,,"(224, 224, 3)",surface
pulse4_surface22_noisy.mat,Processed,surface_pulse519_224x224.png,,"(224, 224, 3)",surface
pulse1_surface26_noisy.mat,Processed,surface_pulse520_224x224.png,,"(224, 224, 3)",surface
pulse4_surface1_noisy.mat,Processed,surface_pulse521_224x224.png,,"(224, 224, 3)",surface
pulse8_surface33.mat,Processed,surface_pulse522_224x224.png,,"(224, 224, 3)",surface
pulse11_surface30.mat,Processed,surface_pulse523_224x224.png,,"(224, 224, 3)",surface
pulse5_surface40.mat,Processed,surface_pulse524_224x224.png,,"(224, 224, 3)",surface
pulse1_surface55.mat,Processed,surface_pulse525_224x224.png,,"(224, 224, 3)",surface
pulse2_surface62.mat,Processed,surface_pulse526_224x224.png,,"(224, 224, 3)",surface
pulse10_surface25_noisy.mat,Processed,surface_pulse527_224x224.png,,"(224, 224, 3)",surface
pulse1_surface6.mat,Processed,surface_pulse528_224x224.png,,"(224, 224, 3)",surface
pulse9_surface60_noisy.mat,Processed,surface_pulse529_224x224.png,,"(224, 224, 3)",surface
pulse3_surface45.mat,Processed,surface_pulse530_224x224.png,,"(224, 224, 3)",surface
pulse1_surface5_noisy.mat,Processed,surface_pulse531_224x224.png,,"(224, 224, 3)",surface
pulse5_surface5_noisy.mat,Processed,surface_pulse532_224x224.png,,"(224, 224, 3)",surface
pulse9_surface19.mat,Processed,surface_pulse533_224x224.png,,"(224, 224, 3)",surface
pulse4_surface5_noisy.mat,Processed,surface_pulse534_224x224.png,,"(224, 224, 3)",surface
pulse2_surface12.mat,Processed,surface_pulse535_224x224.png,,"(224, 224, 3)",surface
pulse4_surface51.mat,Processed,surface_pulse536_224x224.png,,"(224, 224, 3)",surface
pulse10_surface28.mat,Processed,surface_pulse537_224x224.png,,"(224, 224, 3)",surface
pulse6_surface10.mat,Processed,surface_pulse538_224x224.png,,"(224, 224, 3)",surface
pulse11_surface47.mat,Processed,surface_pulse539_224x224.png,,"(224, 224, 3)",surface
pulse9_surface29.mat,Processed,surface_pulse540_224x224.png,,"(224, 224, 3)",surface
pulse3_surface31.mat,Processed,surface_pulse541_224x224.png,,"(224, 224, 3)",surface
pulse5_surface11_noisy.mat,Processed,surface_pulse542_224x224.png,,"(224, 224, 3)",surface
pulse7_surface45.mat,Processed,surface_pulse543_224x224.png,,"(224, 224, 3)",surface
pulse6_surface60.mat,Processed,surface_pulse544_224x224.png,,"(224, 224, 3)",surface
pulse8_surface24.mat,Processed,surface_pulse545_224x224.png,,"(224, 224, 3)",surface
pulse4_surface16_noisy.mat,Processed,surface_pulse546_224x224.png,,"(224, 224, 3)",surface
pulse4_surface61_noisy.mat,Processed,surface_pulse547_224x224.png,,"(224, 224, 3)",surface
pulse11_surface45.mat,Processed,surface_pulse548_224x224.png,,"(224, 224, 3)",surface
pulse9_surface34_noisy.mat,Processed,surface_pulse549_224x224.png,,"(224, 224, 3)",surface
pulse2_surface6.mat,Processed,surface_pulse550_224x224.png,,"(224, 224, 3)",surface
pulse2_surface45_noisy.mat,Processed,surface_pulse551_224x224.png,,"(224, 224, 3)",surface
pulse2_surface11.mat,Processed,surface_pulse552_224x224.png,,"(224, 224, 3)",surface
pulse8_surface8.mat,Processed,surface_pulse553_224x224.png,,"(224, 224, 3)",surface
pulse2_surface48.mat,Processed,surface_pulse554_224x224.png,,"(224, 224, 3)",surface
pulse5_surface49_noisy.mat,Processed,surface_pulse555_224x224.png,,"(224, 224, 3)",surface
pulse2_surface2_noisy.mat,Processed,surface_pulse556_224x224.png,,"(224, 224, 3)",surface
pulse7_surface38_noisy.mat,Processed,surface_pulse557_224x224.png,,"(224, 224, 3)",surface
pulse6_surface31_noisy.mat,Processed,surface_pulse558_224x224.png,,"(224, 224, 3)",surface
pulse9_surface11_noisy.mat,Processed,surface_pulse559_224x224.png,,"(224, 224, 3)",surface
pulse1_surface37.mat,Processed,surface_pulse560_224x224.png,,"(224, 224, 3)",surface
pulse8_surface52_noisy.mat,Processed,surface_pulse561_224x224.png,,"(224, 224, 3)",surface
pulse9_surface47.mat,Processed,surface_pulse562_224x224.png,,"(224, 224, 3)",surface
pulse4_surface14.mat,Processed,surface_pulse563_224x224.png,,"(224, 224, 3)",surface
pulse8_surface55_noisy.mat,Processed,surface_pulse564_224x224.png,,"(224, 224, 3)",surface
pulse5_surface34.mat,Processed,surface_pulse565_224x224.png,,"(224, 224, 3)",surface
pulse5_surface47_noisy.mat,Processed,surface_pulse566_224x224.png,,"(224, 224, 3)",surface
pulse1_surface4_noisy.mat,Processed,surface_pulse567_224x224.png,,"(224, 224, 3)",surface
pulse2_surface55_noisy.mat,Processed,surface_pulse568_224x224.png,,"(224, 224, 3)",surface
pulse7_surface16_noisy.mat,Processed,surface_pulse569_224x224.png,,"(224, 224, 3)",surface
pulse9_surface41_noisy.mat,Processed,surface_pulse570_224x224.png,,"(224, 224, 3)",surface
pulse7_surface47.mat,Processed,surface_pulse571_224x224.png,,"(224, 224, 3)",surface
pulse6_surface32_noisy.mat,Processed,surface_pulse572_224x224.png,,"(224, 224, 3)",surface
pulse6_surface8_noisy.mat,Processed,surface_pulse573_224x224.png,,"(224, 224, 3)",surface
pulse12_surface54.mat,Processed,surface_pulse574_224x224.png,,"(224, 224, 3)",surface
pulse9_surface13_noisy.mat,Processed,surface_pulse575_224x224.png,,"(224, 224, 3)",surface
pulse7_surface39.mat,Processed,surface_pulse576_224x224.png,,"(224, 224, 3)",surface
pulse5_surface28_noisy.mat,Processed,surface_pulse577_224x224.png,,"(224, 224, 3)",surface
pulse2_surface53_noisy.mat,Processed,surface_pulse578_224x224.png,,"(224, 224, 3)",surface
pulse2_surface5.mat,Processed,surface_pulse579_224x224.png,,"(224, 224, 3)",surface
pulse1_surface33.mat,Processed,surface_pulse580_224x224.png,,"(224, 224, 3)",surface
pulse5_surface17_noisy.mat,Processed,surface_pulse581_224x224.png,,"(224, 224, 3)",surface
pulse11_surface48_noisy.mat,Processed,surface_pulse582_224x224.png,,"(224, 224, 3)",surface
pulse1_surface48_noisy.mat,Processed,surface_pulse583_224x224.png,,"(224, 224, 3)",surface
pulse5_surface43.mat,Processed,surface_pulse584_224x224.png,,"(224, 224, 3)",surface
pulse7_surface48.mat,Processed,surface_pulse585_224x224.png,,"(224, 224, 3)",surface
pulse3_surface55_noisy.mat,Processed,surface_pulse586_224x224.png,,"(224, 224, 3)",surface
pulse7_surface57_noisy.mat,Processed,surface_pulse587_224x224.png,,"(224, 224, 3)",surface
pulse2_surface14.mat,Processed,surface_pulse588_224x224.png,,"(224, 224, 3)",surface
pulse5_surface52_noisy.mat,Processed,surface_pulse589_224x224.png,,"(224, 224, 3)",surface
pulse9_surface49.mat,Processed,surface_pulse590_224x224.png,,"(224, 224, 3)",surface
pulse1_surface5.mat,Processed,surface_pulse591_224x224.png,,"(224, 224, 3)",surface
pulse4_surface58_noisy.mat,Processed,surface_pulse592_224x224.png,,"(224, 224, 3)",surface
pulse10_surface32_noisy.mat,Processed,surface_pulse593_224x224.png,,"(224, 224, 3)",surface
pulse3_surface47.mat,Processed,surface_pulse594_224x224.png,,"(224, 224, 3)",surface
